age,birth_year,sex,school_type,major_cat,occupation,firm_size,is_regular,income_now,income_now_start,income_first,is_first_job,job_seq,satis_overall,satis_growth,health,life_satis,happy,quit_reason,move_reason,survey,survey_year,changed_job,income_base,income_change_pct,occupation_name,occupation_scheme
26.083333333333332,1994.0,2,2,4,1,3,1,330.0,140.0,140.0,2.0,2.0,4.0,3.0,4.0,6.0,6.0,1,,GOMS,2019,1.0,140.0,135.71428571428572,경영·사무·금융·보험,KECO2018
27.666666666666668,1993.0,1,2,4,6,2,2,200.0,200.0,,1.0,,4.0,4.0,4.0,5.0,6.0,,,GOMS,2019,0.0,200.0,0.0,미용·여행·숙박·음식·경비·청소,KECO2018
24.25,1996.0,2,2,4,1,3,1,180.0,150.0,,1.0,,4.0,4.0,4.0,5.0,6.0,,,GOMS,2019,0.0,150.0,20.0,경영·사무·금융·보험,KECO2018
23.583333333333332,1997.0,2,2,4,2,6,2,200.0,191.0,,1.0,,4.0,4.0,3.0,3.0,4.0,,,GOMS,2019,0.0,191.0,4.712041884816754,연구·공학기술,KECO2018
26.5,1994.0,1,2,4,2,5,1,210.0,210.0,,1.0,,2.0,1.0,4.0,5.0,7.0,,1,GOMS,2019,0.0,210.0,0.0,연구·공학기술,KECO2018
25.583333333333332,1995.0,1,2,4,2,9,1,280.0,280.0,,1.0,,5.0,5.0,5.0,7.0,6.0,,,GOMS,2019,0.0,280.0,0.0,연구·공학기술,KECO2018
24.583333333333332,1996.0,2,2,4,2,9,2,150.0,100.0,,1.0,,4.0,5.0,4.0,5.0,5.0,,,GOMS,2019,0.0,100.0,50.0,연구·공학기술,KECO2018
26.416666666666668,1994.0,1,2,4,2,9,1,370.0,370.0,,1.0,,4.0,4.0,4.0,4.0,4.0,,,GOMS,2019,0.0,370.0,0.0,연구·공학기술,KECO2018
27.083333333333332,1993.0,1,2,4,2,6,1,230.0,230.0,,1.0,,1.0,1.0,5.0,6.0,5.0,,1,GOMS,2019,0.0,230.0,0.0,연구·공학기술,KECO2018
30.916666666666668,1989.0,1,2,4,9,6,1,230.0,220.0,,1.0,,4.0,3.0,4.0,4.0,3.0,,,GOMS,2019,0.0,220.0,4.545454545454546,설치·정비·생산,KECO2018
28.416666666666668,1992.0,1,2,4,9,5,1,250.0,250.0,,1.0,,3.0,4.0,4.0,5.0,6.0,,,GOMS,2019,0.0,250.0,0.0,설치·정비·생산,KECO2018
26.916666666666668,1993.0,1,2,4,1,9,1,300.0,300.0,,1.0,,4.0,5.0,4.0,5.0,5.0,,,GOMS,2019,0.0,300.0,0.0,경영·사무·금융·보험,KECO2018
25.666666666666668,1995.0,2,2,4,1,4,1,240.0,240.0,,1.0,,4.0,4.0,4.0,6.0,5.0,,,GOMS,2019,0.0,240.0,0.0,경영·사무·금융·보험,KECO2018
23.583333333333332,1997.0,2,2,4,1,6,2,192.0,189.0,,1.0,,4.0,4.0,1.0,7.0,7.0,,5,GOMS,2019,0.0,189.0,1.5873015873015872,경영·사무·금융·보험,KECO2018
26.166666666666668,1994.0,1,2,4,2,,2,205.0,126.0,,1.0,,4.0,4.0,3.0,5.0,5.0,,,GOMS,2019,0.0,126.0,62.698412698412696,연구·공학기술,KECO2018
27.5,1993.0,1,2,4,2,2,1,250.0,230.0,,1.0,,4.0,3.0,4.0,5.0,5.0,,,GOMS,2019,0.0,230.0,8.695652173913043,연구·공학기술,KECO2018
26.0,1994.0,1,2,4,2,9,1,400.0,350.0,,1.0,,5.0,5.0,5.0,7.0,7.0,,,GOMS,2019,0.0,350.0,14.285714285714285,연구·공학기술,KECO2018
27.25,1993.0,1,2,4,3,6,1,230.0,230.0,,1.0,,4.0,4.0,4.0,5.0,5.0,,,GOMS,2019,0.0,230.0,0.0,교육·법률·복지·공공,KECO2018
25.916666666666668,1994.0,1,2,4,1,3,1,250.0,250.0,,1.0,,3.0,3.0,3.0,4.0,4.0,,,GOMS,2019,0.0,250.0,0.0,경영·사무·금융·보험,KECO2018
23.583333333333332,1997.0,1,2,4,3,9,2,200.0,170.0,,1.0,,4.0,2.0,5.0,7.0,6.0,,8,GOMS,2019,0.0,170.0,17.647058823529413,교육·법률·복지·공공,KECO2018
28.083333333333332,1992.0,2,2,4,1,5,1,170.0,170.0,,1.0,,4.0,4.0,4.0,6.0,5.0,,,GOMS,2019,0.0,170.0,0.0,경영·사무·금융·보험,KECO2018
23.75,1996.0,1,2,4,1,9,1,180.0,180.0,,1.0,,4.0,4.0,5.0,6.0,5.0,,,GOMS,2019,0.0,180.0,0.0,경영·사무·금융·보험,KECO2018
25.166666666666668,1995.0,2,2,4,1,3,2,200.0,200.0,82.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,1,1,GOMS,2019,1.0,82.0,143.90243902439025,경영·사무·금융·보험,KECO2018
26.666666666666668,1994.0,1,2,4,1,2,1,300.0,200.0,,1.0,,3.0,5.0,5.0,7.0,6.0,,,GOMS,2019,0.0,200.0,50.0,경영·사무·금융·보험,KECO2018
27.583333333333332,1993.0,1,2,4,1,6,1,230.0,220.0,,1.0,,3.0,3.0,4.0,4.0,4.0,,,GOMS,2019,0.0,220.0,4.545454545454546,경영·사무·금융·보험,KECO2018
26.166666666666668,1994.0,1,2,4,9,9,2,370.0,370.0,207.0,2.0,2.0,4.0,5.0,2.0,4.0,6.0,7,,GOMS,2019,1.0,207.0,78.74396135265701,설치·정비·생산,KECO2018
25.916666666666668,1994.0,1,2,4,6,2,2,60.0,60.0,,1.0,,5.0,5.0,5.0,7.0,7.0,,,GOMS,2019,0.0,60.0,0.0,미용·여행·숙박·음식·경비·청소,KECO2018
26.666666666666668,1994.0,2,2,4,9,9,1,260.0,260.0,,1.0,,3.0,4.0,4.0,5.0,5.0,,5,GOMS,2019,0.0,260.0,0.0,설치·정비·생산,KECO2018
26.916666666666668,1993.0,1,2,4,1,5,2,130.0,130.0,,1.0,,2.0,3.0,4.0,5.0,3.0,,5,GOMS,2019,0.0,130.0,0.0,경영·사무·금융·보험,KECO2018
27.25,1993.0,2,2,4,2,,1,230.0,230.0,250.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,11,,GOMS,2019,1.0,250.0,-8.0,연구·공학기술,KECO2018
27.333333333333332,1993.0,1,2,4,2,6,1,290.0,290.0,,1.0,,4.0,4.0,3.0,5.0,5.0,,,GOMS,2019,0.0,290.0,0.0,연구·공학기술,KECO2018
24.833333333333332,1995.0,2,2,4,2,7,2,170.0,170.0,190.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,1,,GOMS,2019,1.0,190.0,-10.526315789473683,연구·공학기술,KECO2018
26.833333333333332,1993.0,1,2,4,7,,,150.0,150.0,288.0,2.0,2.0,4.0,5.0,4.0,6.0,6.0,7,,GOMS,2019,1.0,288.0,-47.91666666666667,영업·판매·운전·운송,KECO2018
25.25,1995.0,2,2,4,2,,2,60.0,60.0,,1.0,,1.0,3.0,3.0,7.0,7.0,,,GOMS,2019,0.0,60.0,0.0,연구·공학기술,KECO2018
27.083333333333332,1993.0,1,2,4,2,5,2,170.0,170.0,,1.0,,4.0,4.0,5.0,6.0,5.0,,,GOMS,2019,0.0,170.0,0.0,연구·공학기술,KECO2018
23.916666666666668,1996.0,2,2,4,2,3,1,250.0,250.0,,1.0,,4.0,3.0,4.0,5.0,4.0,,,GOMS,2019,0.0,250.0,0.0,연구·공학기술,KECO2018
27.166666666666668,1993.0,1,2,4,2,9,1,360.0,360.0,,1.0,,5.0,5.0,5.0,7.0,6.0,,,GOMS,2019,0.0,360.0,0.0,연구·공학기술,KECO2018
27.416666666666668,1993.0,1,2,4,2,9,1,540.0,500.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,,GOMS,2019,0.0,500.0,8.0,연구·공학기술,KECO2018
23.833333333333332,1996.0,2,2,4,3,6,2,178.0,165.0,,1.0,,4.0,3.0,3.0,7.0,5.0,,5,GOMS,2019,0.0,165.0,7.878787878787878,교육·법률·복지·공공,KECO2018
29.416666666666668,1991.0,1,2,4,2,8,1,315.0,315.0,,1.0,,3.0,4.0,5.0,6.0,6.0,,,GOMS,2019,0.0,315.0,0.0,연구·공학기술,KECO2018
31.0,1989.0,2,2,4,3,1,2,260.0,230.0,,1.0,,3.0,2.0,3.0,4.0,4.0,,,GOMS,2019,0.0,230.0,13.043478260869565,교육·법률·복지·공공,KECO2018
28.333333333333332,1992.0,1,2,4,2,8,1,300.0,300.0,270.0,2.0,2.0,4.0,4.0,3.0,6.0,6.0,11,,GOMS,2019,1.0,270.0,11.11111111111111,연구·공학기술,KECO2018
25.833333333333332,1994.0,1,2,4,2,4,1,193.0,180.0,,1.0,,4.0,4.0,3.0,5.0,5.0,,,GOMS,2019,0.0,180.0,7.222222222222221,연구·공학기술,KECO2018
28.666666666666668,1992.0,1,2,4,5,1,,600.0,200.0,120.0,2.0,2.0,5.0,5.0,3.0,6.0,5.0,4,,GOMS,2019,1.0,120.0,200.0,예술·디자인·방송·스포츠,KECO2018
28.25,1992.0,1,2,4,2,4,1,240.0,180.0,,1.0,,4.0,5.0,4.0,6.0,7.0,,,GOMS,2019,0.0,180.0,33.33333333333333,연구·공학기술,KECO2018
25.916666666666668,1994.0,1,2,4,2,,1,250.0,220.0,,1.0,,4.0,4.0,4.0,4.0,6.0,,,GOMS,2019,0.0,220.0,13.636363636363635,연구·공학기술,KECO2018
25.166666666666668,1995.0,2,2,4,1,3,1,183.0,183.0,150.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,8,,GOMS,2019,1.0,150.0,22.0,경영·사무·금융·보험,KECO2018
26.833333333333332,1993.0,1,2,4,2,5,1,280.0,280.0,,1.0,,4.0,4.0,4.0,5.0,6.0,,,GOMS,2019,0.0,280.0,0.0,연구·공학기술,KECO2018
28.166666666666668,1992.0,1,2,4,2,5,1,200.0,200.0,,1.0,,4.0,4.0,4.0,5.0,6.0,,1,GOMS,2019,0.0,200.0,0.0,연구·공학기술,KECO2018
26.583333333333332,1994.0,1,2,4,3,9,1,170.0,170.0,,1.0,,1.0,1.0,2.0,7.0,7.0,,1,GOMS,2019,0.0,170.0,0.0,교육·법률·복지·공공,KECO2018
28.333333333333332,1992.0,1,2,4,2,,1,300.0,300.0,,1.0,,3.0,3.0,4.0,4.0,5.0,,,GOMS,2019,0.0,300.0,0.0,연구·공학기술,KECO2018
26.0,1994.0,1,2,4,1,9,1,480.0,480.0,,1.0,,5.0,3.0,4.0,6.0,6.0,,,GOMS,2019,0.0,480.0,0.0,경영·사무·금융·보험,KECO2018
25.916666666666668,1994.0,1,2,4,2,6,1,278.0,278.0,,1.0,,5.0,5.0,3.0,6.0,6.0,,,GOMS,2019,0.0,278.0,0.0,연구·공학기술,KECO2018
23.75,1996.0,1,2,4,2,,2,180.0,100.0,,1.0,,4.0,5.0,2.0,6.0,6.0,,,GOMS,2019,0.0,100.0,80.0,연구·공학기술,KECO2018
26.416666666666668,1994.0,1,2,4,2,5,1,266.0,233.0,,1.0,,3.0,4.0,3.0,5.0,4.0,,,GOMS,2019,0.0,233.0,14.163090128755366,연구·공학기술,KECO2018
26.25,1994.0,1,2,4,2,3,1,210.0,210.0,,1.0,,4.0,3.0,2.0,4.0,4.0,,1,GOMS,2019,0.0,210.0,0.0,연구·공학기술,KECO2018
27.166666666666668,1993.0,1,2,4,7,6,1,250.0,190.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,,GOMS,2019,0.0,190.0,31.57894736842105,영업·판매·운전·운송,KECO2018
28.333333333333332,1992.0,1,2,4,2,5,1,200.0,160.0,,1.0,,3.0,4.0,3.0,7.0,5.0,,,GOMS,2019,0.0,160.0,25.0,연구·공학기술,KECO2018
28.5,1992.0,1,2,4,2,3,1,196.0,171.0,,1.0,,3.0,4.0,3.0,5.0,3.0,,,GOMS,2019,0.0,171.0,14.619883040935672,연구·공학기술,KECO2018
27.333333333333332,1993.0,1,2,4,2,6,1,300.0,273.0,,1.0,,3.0,3.0,2.0,2.0,2.0,,,GOMS,2019,0.0,273.0,9.89010989010989,연구·공학기술,KECO2018
24.416666666666668,1996.0,2,2,4,6,1,2,100.0,100.0,,1.0,,2.0,2.0,4.0,5.0,5.0,,,GOMS,2019,0.0,100.0,0.0,미용·여행·숙박·음식·경비·청소,KECO2018
26.75,1993.0,1,2,4,2,9,1,300.0,270.0,,1.0,,4.0,3.0,4.0,5.0,5.0,,,GOMS,2019,0.0,270.0,11.11111111111111,연구·공학기술,KECO2018
25.833333333333332,1994.0,1,2,4,2,3,1,190.0,190.0,,1.0,,5.0,5.0,4.0,6.0,6.0,,,GOMS,2019,0.0,190.0,0.0,연구·공학기술,KECO2018
26.833333333333332,1993.0,1,2,4,2,9,1,315.0,310.0,,1.0,,3.0,4.0,3.0,6.0,4.0,,,GOMS,2019,0.0,310.0,1.6129032258064515,연구·공학기술,KECO2018
24.083333333333332,1996.0,2,2,4,2,7,1,450.0,410.0,,1.0,,4.0,1.0,3.0,6.0,6.0,,,GOMS,2019,0.0,410.0,9.75609756097561,연구·공학기술,KECO2018
23.916666666666668,1996.0,2,2,4,2,8,1,340.0,300.0,,1.0,,4.0,5.0,4.0,6.0,5.0,,,GOMS,2019,0.0,300.0,13.333333333333334,연구·공학기술,KECO2018
26.583333333333332,1994.0,1,2,4,2,7,1,300.0,220.0,,1.0,,4.0,5.0,4.0,6.0,7.0,,,GOMS,2019,0.0,220.0,36.36363636363637,연구·공학기술,KECO2018
28.25,1992.0,2,2,4,1,5,2,200.0,200.0,,1.0,,3.0,3.0,4.0,6.0,5.0,,,GOMS,2019,0.0,200.0,0.0,경영·사무·금융·보험,KECO2018
26.583333333333332,1994.0,1,2,4,9,3,1,200.0,200.0,,1.0,,4.0,4.0,5.0,6.0,6.0,,,GOMS,2019,0.0,200.0,0.0,설치·정비·생산,KECO2018
25.333333333333332,1995.0,2,2,4,2,6,1,300.0,295.0,,1.0,,5.0,5.0,2.0,6.0,5.0,,,GOMS,2019,0.0,295.0,1.694915254237288,연구·공학기술,KECO2018
26.666666666666668,1994.0,1,2,4,7,1,2,138.0,138.0,,1.0,,3.0,4.0,4.0,5.0,5.0,,,GOMS,2019,0.0,138.0,0.0,영업·판매·운전·운송,KECO2018
30.666666666666668,1990.0,1,2,4,2,7,1,340.0,340.0,300.0,2.0,2.0,5.0,5.0,5.0,7.0,6.0,5,,GOMS,2019,1.0,300.0,13.333333333333334,연구·공학기술,KECO2018
24.5,1996.0,2,2,4,2,5,1,310.0,250.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,,GOMS,2019,0.0,250.0,24.0,연구·공학기술,KECO2018
25.583333333333332,1995.0,1,2,4,2,5,1,250.0,250.0,,1.0,,4.0,4.0,4.0,6.0,7.0,,,GOMS,2019,0.0,250.0,0.0,연구·공학기술,KECO2018
26.416666666666668,1994.0,1,2,4,1,8,1,190.0,300.0,,1.0,,5.0,5.0,5.0,7.0,6.0,,,GOMS,2019,0.0,300.0,-36.666666666666664,경영·사무·금융·보험,KECO2018
26.0,1994.0,1,2,4,2,2,1,210.0,210.0,,1.0,,3.0,5.0,4.0,6.0,5.0,,,GOMS,2019,0.0,210.0,0.0,연구·공학기술,KECO2018
26.083333333333332,1994.0,1,2,4,9,4,1,300.0,260.0,,1.0,,4.0,2.0,5.0,6.0,5.0,,,GOMS,2019,0.0,260.0,15.384615384615385,설치·정비·생산,KECO2018
24.166666666666668,1996.0,2,2,4,2,9,1,230.0,216.0,50.0,2.0,2.0,4.0,5.0,3.0,6.0,7.0,14,1,GOMS,2019,1.0,50.0,200.0,연구·공학기술,KECO2018
27.5,1993.0,1,2,4,2,8,1,295.0,293.0,,1.0,,3.0,2.0,4.0,5.0,5.0,,,GOMS,2019,0.0,293.0,0.6825938566552902,연구·공학기술,KECO2018
31.25,1989.0,1,2,4,1,6,1,320.0,320.0,,1.0,,5.0,5.0,4.0,7.0,7.0,,,GOMS,2019,0.0,320.0,0.0,경영·사무·금융·보험,KECO2018
28.416666666666668,1992.0,2,2,4,2,6,1,340.0,260.0,,1.0,,5.0,5.0,4.0,7.0,7.0,,14,GOMS,2019,0.0,260.0,30.76923076923077,연구·공학기술,KECO2018
25.333333333333332,1995.0,2,2,4,2,6,1,290.0,160.0,,1.0,,4.0,5.0,4.0,5.0,5.0,,,GOMS,2019,0.0,160.0,81.25,연구·공학기술,KECO2018
26.916666666666668,1993.0,1,2,4,1,9,1,320.0,300.0,,1.0,,4.0,4.0,4.0,5.0,6.0,,,GOMS,2019,0.0,300.0,6.666666666666667,경영·사무·금융·보험,KECO2018
23.75,1996.0,2,2,4,9,3,2,132.0,132.0,195.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,10,,GOMS,2019,1.0,195.0,-32.30769230769231,설치·정비·생산,KECO2018
27.75,1992.0,1,2,4,2,8,1,354.0,308.0,,1.0,,4.0,4.0,5.0,6.0,6.0,,,GOMS,2019,0.0,308.0,14.935064935064934,연구·공학기술,KECO2018
24.333333333333332,1996.0,2,2,4,3,3,2,80.0,80.0,,1.0,,3.0,4.0,3.0,4.0,4.0,,,GOMS,2019,0.0,80.0,0.0,교육·법률·복지·공공,KECO2018
24.583333333333332,1996.0,2,2,4,7,7,1,240.0,240.0,,1.0,,4.0,4.0,4.0,4.0,3.0,,,GOMS,2019,0.0,240.0,0.0,영업·판매·운전·운송,KECO2018
26.75,1993.0,1,2,4,2,4,1,220.0,220.0,200.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,13,,GOMS,2019,1.0,200.0,10.0,연구·공학기술,KECO2018
25.833333333333332,1994.0,1,2,4,3,3,2,75.0,75.0,180.0,2.0,2.0,4.0,5.0,4.0,5.0,6.0,1,,GOMS,2019,1.0,180.0,-50.0,교육·법률·복지·공공,KECO2018
24.833333333333332,1995.0,2,2,4,2,2,1,213.0,210.0,,1.0,,3.0,3.0,5.0,6.0,5.0,,,GOMS,2019,0.0,210.0,1.4285714285714286,연구·공학기술,KECO2018
24.75,1995.0,2,2,4,2,6,1,240.0,230.0,,1.0,,4.0,5.0,2.0,4.0,3.0,,14,GOMS,2019,0.0,230.0,4.3478260869565215,연구·공학기술,KECO2018
24.833333333333332,1995.0,1,2,4,1,3,1,260.0,260.0,,1.0,,3.0,3.0,2.0,6.0,5.0,,1,GOMS,2019,0.0,260.0,0.0,경영·사무·금융·보험,KECO2018
24.166666666666668,1996.0,2,2,4,2,3,1,210.0,210.0,,1.0,,4.0,5.0,4.0,5.0,7.0,,,GOMS,2019,0.0,210.0,0.0,연구·공학기술,KECO2018
28.75,1991.0,1,2,4,2,2,1,189.0,189.0,,1.0,,3.0,5.0,4.0,6.0,6.0,,,GOMS,2019,0.0,189.0,0.0,연구·공학기술,KECO2018
28.416666666666668,1992.0,1,2,4,2,,1,200.0,190.0,230.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,14,,GOMS,2019,1.0,230.0,-13.043478260869565,연구·공학기술,KECO2018
27.833333333333332,1992.0,1,2,4,5,3,1,175.0,175.0,,1.0,,4.0,3.0,4.0,6.0,6.0,,,GOMS,2019,0.0,175.0,0.0,예술·디자인·방송·스포츠,KECO2018
24.916666666666668,1995.0,2,2,4,2,6,1,300.0,285.0,,1.0,,4.0,4.0,4.0,5.0,7.0,,,GOMS,2019,0.0,285.0,5.263157894736842,연구·공학기술,KECO2018
26.333333333333332,1994.0,2,2,4,2,3,1,190.0,180.0,,1.0,,2.0,2.0,3.0,2.0,2.0,,2,GOMS,2019,0.0,180.0,5.555555555555555,연구·공학기술,KECO2018
26.583333333333332,1994.0,1,2,4,1,4,1,330.0,300.0,,1.0,,4.0,3.0,4.0,6.0,7.0,,,GOMS,2019,0.0,300.0,10.0,경영·사무·금융·보험,KECO2018
25.666666666666668,1995.0,1,2,4,1,6,1,330.0,300.0,,1.0,,3.0,3.0,4.0,3.0,4.0,,,GOMS,2019,0.0,300.0,10.0,경영·사무·금융·보험,KECO2018
25.416666666666668,1995.0,2,2,4,2,5,1,280.0,180.0,,1.0,,5.0,4.0,3.0,7.0,6.0,,,GOMS,2019,0.0,180.0,55.55555555555556,연구·공학기술,KECO2018
27.75,1992.0,1,2,4,2,9,1,280.0,270.0,,1.0,,3.0,4.0,4.0,5.0,4.0,,7,GOMS,2019,0.0,270.0,3.7037037037037033,연구·공학기술,KECO2018
28.083333333333332,1992.0,1,2,4,2,3,1,280.0,230.0,,1.0,,5.0,4.0,5.0,5.0,5.0,,,GOMS,2019,0.0,230.0,21.73913043478261,연구·공학기술,KECO2018
29.416666666666668,1991.0,2,2,4,1,8,1,250.0,250.0,,1.0,,4.0,4.0,4.0,5.0,6.0,,,GOMS,2019,0.0,250.0,0.0,경영·사무·금융·보험,KECO2018
26.416666666666668,1994.0,1,2,4,2,9,1,300.0,280.0,,1.0,,5.0,5.0,5.0,6.0,6.0,,,GOMS,2019,0.0,280.0,7.142857142857142,연구·공학기술,KECO2018
26.833333333333332,1993.0,1,2,4,1,9,1,350.0,350.0,,1.0,,4.0,3.0,5.0,6.0,4.0,,,GOMS,2019,0.0,350.0,0.0,경영·사무·금융·보험,KECO2018
32.25,1988.0,1,2,4,1,4,2,300.0,300.0,,1.0,,4.0,3.0,5.0,7.0,7.0,,,GOMS,2019,0.0,300.0,0.0,경영·사무·금융·보험,KECO2018
27.75,1992.0,1,2,4,1,7,1,220.0,220.0,,1.0,,3.0,1.0,5.0,6.0,4.0,,2,GOMS,2019,0.0,220.0,0.0,경영·사무·금융·보험,KECO2018
27.25,1993.0,1,2,4,2,2,1,240.0,240.0,210.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,1,1,GOMS,2019,1.0,210.0,14.285714285714285,연구·공학기술,KECO2018
24.416666666666668,1996.0,2,2,4,1,1,1,190.0,190.0,,1.0,,5.0,5.0,4.0,7.0,7.0,,,GOMS,2019,0.0,190.0,0.0,경영·사무·금융·보험,KECO2018
25.25,1995.0,2,2,4,6,1,2,50.0,50.0,,1.0,,3.0,1.0,3.0,4.0,4.0,,2,GOMS,2019,0.0,50.0,0.0,미용·여행·숙박·음식·경비·청소,KECO2018
30.083333333333332,1990.0,1,2,4,9,8,1,250.0,250.0,,1.0,,3.0,3.0,4.0,4.0,5.0,,,GOMS,2019,0.0,250.0,0.0,설치·정비·생산,KECO2018
25.416666666666668,1995.0,2,2,4,1,9,2,180.0,180.0,,1.0,,4.0,2.0,4.0,5.0,7.0,,,GOMS,2019,0.0,180.0,0.0,경영·사무·금융·보험,KECO2018
,1971.0,1,2,4,1,3,1,300.0,,,1.0,,1.0,1.0,3.0,4.0,4.0,,,GOMS,2019,0.0,,,경영·사무·금융·보험,KECO2018
23.75,1996.0,2,2,4,1,,1,200.0,190.0,180.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,11,1,GOMS,2019,1.0,180.0,11.11111111111111,경영·사무·금융·보험,KECO2018
23.583333333333332,1997.0,2,2,4,2,6,1,220.0,210.0,,1.0,,4.0,3.0,3.0,4.0,4.0,,4,GOMS,2019,0.0,210.0,4.761904761904762,연구·공학기술,KECO2018
26.166666666666668,1994.0,1,2,4,2,5,1,320.0,230.0,,1.0,,3.0,3.0,3.0,3.0,3.0,,,GOMS,2019,0.0,230.0,39.130434782608695,연구·공학기술,KECO2018
28.333333333333332,1992.0,1,2,4,7,6,1,340.0,250.0,,1.0,,4.0,3.0,4.0,5.0,5.0,,,GOMS,2019,0.0,250.0,36.0,영업·판매·운전·운송,KECO2018
24.083333333333332,1996.0,2,2,4,1,5,1,160.0,160.0,,1.0,,4.0,3.0,3.0,5.0,5.0,,,GOMS,2019,0.0,160.0,0.0,경영·사무·금융·보험,KECO2018
28.083333333333332,1992.0,1,2,4,3,2,1,200.0,180.0,,1.0,,4.0,5.0,3.0,7.0,7.0,,,GOMS,2019,0.0,180.0,11.11111111111111,교육·법률·복지·공공,KECO2018
27.416666666666668,1993.0,1,2,4,2,3,1,280.0,280.0,,1.0,,4.0,4.0,5.0,6.0,5.0,,,GOMS,2019,0.0,280.0,0.0,연구·공학기술,KECO2018
24.25,1996.0,2,2,4,1,9,1,270.0,260.0,,1.0,,5.0,5.0,4.0,5.0,5.0,,,GOMS,2019,0.0,260.0,3.8461538461538463,경영·사무·금융·보험,KECO2018
32.5,1988.0,1,2,4,2,5,1,270.0,250.0,200.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1,10,GOMS,2019,1.0,200.0,35.0,연구·공학기술,KECO2018
26.25,1994.0,1,2,4,9,9,1,350.0,350.0,,1.0,,4.0,4.0,4.0,5.0,5.0,,,GOMS,2019,0.0,350.0,0.0,설치·정비·생산,KECO2018
25.583333333333332,1995.0,1,2,4,2,9,1,300.0,300.0,,1.0,,4.0,3.0,4.0,5.0,4.0,,,GOMS,2019,0.0,300.0,0.0,연구·공학기술,KECO2018
27.333333333333332,1993.0,1,2,4,1,7,1,458.0,458.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,,GOMS,2019,0.0,458.0,0.0,경영·사무·금융·보험,KECO2018
28.25,1992.0,1,2,4,2,9,1,300.0,280.0,,1.0,,3.0,4.0,4.0,5.0,5.0,,,GOMS,2019,0.0,280.0,7.142857142857142,연구·공학기술,KECO2018
27.916666666666668,1992.0,1,2,4,2,3,1,130.0,130.0,,1.0,,4.0,4.0,4.0,4.0,4.0,,,GOMS,2019,0.0,130.0,0.0,연구·공학기술,KECO2018
24.666666666666668,1996.0,2,2,4,2,6,1,329.0,329.0,,1.0,,5.0,4.0,5.0,7.0,7.0,,,GOMS,2019,0.0,329.0,0.0,연구·공학기술,KECO2018
28.75,1991.0,1,2,4,1,7,1,350.0,350.0,,1.0,,4.0,4.0,4.0,6.0,7.0,,,GOMS,2019,0.0,350.0,0.0,경영·사무·금융·보험,KECO2018
28.583333333333332,1992.0,1,2,4,2,7,1,300.0,300.0,,1.0,,5.0,5.0,5.0,7.0,5.0,,,GOMS,2019,0.0,300.0,0.0,연구·공학기술,KECO2018
24.333333333333332,1996.0,2,2,4,2,8,1,293.0,293.0,330.0,2.0,2.0,4.0,5.0,3.0,6.0,7.0,5,,GOMS,2019,1.0,330.0,-11.212121212121213,연구·공학기술,KECO2018
28.583333333333332,1992.0,1,2,4,2,6,1,300.0,270.0,,1.0,,2.0,2.0,2.0,3.0,4.0,,2,GOMS,2019,0.0,270.0,11.11111111111111,연구·공학기술,KECO2018
25.666666666666668,1995.0,1,2,4,2,7,1,300.0,300.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,,GOMS,2019,0.0,300.0,0.0,연구·공학기술,KECO2018
24.333333333333332,1996.0,2,2,4,1,9,1,350.0,330.0,,1.0,,4.0,5.0,4.0,6.0,7.0,,,GOMS,2019,0.0,330.0,6.0606060606060606,경영·사무·금융·보험,KECO2018
26.666666666666668,1994.0,1,2,4,2,8,2,310.0,300.0,,1.0,,4.0,4.0,4.0,5.0,5.0,,5,GOMS,2019,0.0,300.0,3.3333333333333335,연구·공학기술,KECO2018
27.333333333333332,1993.0,1,2,4,1,9,1,300.0,300.0,,1.0,,4.0,4.0,4.0,6.0,6.0,,,GOMS,2019,0.0,300.0,0.0,경영·사무·금융·보험,KECO2018
26.416666666666668,1994.0,1,2,4,2,3,1,260.0,260.0,240.0,2.0,2.0,4.0,4.0,5.0,7.0,6.0,11,,GOMS,2019,1.0,240.0,8.333333333333332,연구·공학기술,KECO2018
26.583333333333332,1994.0,1,2,4,1,4,1,200.0,200.0,,1.0,,4.0,3.0,4.0,5.0,5.0,,,GOMS,2019,0.0,200.0,0.0,경영·사무·금융·보험,KECO2018
32.666666666666664,1988.0,1,2,4,2,2,1,300.0,250.0,,1.0,,4.0,4.0,4.0,5.0,5.0,,,GOMS,2019,0.0,250.0,20.0,연구·공학기술,KECO2018
